"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date:shelter","colour","covered","departures_board","direction","gtfs_id","highway","id","layer","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","public_transport","ref","ref:MTA","ref:signed","route_ref","seats","shelter","source","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.718573","-74.0159152",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206837",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7185692","-74.0158832",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206838",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7185661","-74.0158506",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206839",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7185567","-74.0157931",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206840",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7185529","-74.0157576",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206841",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7185476","-74.0157251",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206842",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7182662","-74.0156164",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206853",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7182343","-74.0156319",,"bench",,"yes",,,,,145506063,,,,,,,,"node/11453206854",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T17:25:56Z",,11697944,"kguenther24",1,,
"40.7180186","-74.0157248",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260473",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7179908","-74.0157376",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260474",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7181843","-74.0154884",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260475",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7181962","-74.0154237",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260476",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7179769","-74.0156688",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260524",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7179986","-74.0156418",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260525",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7180291","-74.015557",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260527",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7180439","-74.0155321",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260528",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7180648","-74.0155009",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260529",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7180768","-74.0154781",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260530",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7181154","-74.01545",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260532",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7181286","-74.0154209",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260533",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7181511","-74.0153642",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260534",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7181615","-74.0153335",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260535",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
"40.7183468","-74.015387",,"bench",,"yes",,,,,145507475,,,,,,,,"node/11453260573",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-12-25T18:12:53Z",,11697944,"kguenther24",1,,
